ID_LOAN,CLOSED_FL
1753795363,0
1753795364,1
1753795365,0
1753795366,0
1753795367,0
1753795368,0
1753795369,0
1753795370,0
1753795371,0
1753795372,0
1753795373,0
1753795374,0
1753795375,0
1753795376,0
1753795377,0
1753795378,0
1753795379,0
1753795380,0
1753795381,0
1753795382,0
1753795383,0
1753795384,0
1753795385,0
1753795386,0
1753795387,0
1753795388,0
1753795389,0
1753795390,0
1753795391,0
1753795392,0
1753795393,0
1753795394,0
1753795395,0
1753795396,0
1753795397,0
1753795398,0
1753795399,0
1753795400,0
1753795401,0
1753795402,0
1753795403,0
1753795404,0
1753795405,0
1753795406,0
1753795407,0
1753795408,0
1753795409,0
1753795410,0
1753795411,0
1753795412,0
1753795413,0
1753795414,0
1753795415,0
1753795416,0
1753795417,0
1753795418,0
1753795419,0
1753795420,0
1753795421,0
1753795422,0
1753795423,0
1753795424,0
1753795425,0
1753795426,1
1753795427,0
1753795428,0
1753795429,0
1753795430,0
1753795431,0
1753795432,0
1753795433,0
1753795434,0
1753795435,0
1753795436,0
1753795437,0
1753795438,0
1753795439,0
1753795440,0
1753795441,0
1753795442,0
1753795443,0
1753795444,0
1753795445,0
1753795446,0
1753795447,0
1753795448,0
1753795449,0
1753795450,0
1753795451,0
1753795452,0
1753795453,0
1753795454,0
1753795455,0
1753795456,0
1753795457,0
1753795458,0
1753795459,0
1753795460,0
1753795461,0
1753795462,0
1753795463,0
1753795464,0
1753795465,0
1753795466,0
1753795467,0
1753795468,0
1753795469,0
1753795470,0
1753795471,0
1753795472,0
1753795473,0
1753795474,0
1753795475,0
1753795476,1
1753795477,0
1753795478,0
1753795479,0
1753795480,0
1753795481,0
1753795482,0
1753795483,0
1753795484,0
1753795485,0
1753795486,0
1753795487,0
1753795488,0
1753795489,0
1753795490,0
1753795491,0
1753795492,0
1753795493,0
1753795494,0
1753795495,0
1753795496,0
1753795497,0
1753795498,0
1753795499,0
1753795500,0
1753795501,0
1753795502,0
1753795503,0
1753795504,0
1753795505,0
1753795506,0
1753795507,0
1753795508,0
1753795509,0
1753795510,0
1753795511,0
1753795512,0
1753795513,0
1753795514,0
1753795515,0
1753795516,0
1753795517,0
1753795518,0
1753795519,0
1753795520,0
1753795521,0
1753795522,0
1753795523,0
1753795524,0
1753795525,0
1753795526,0
1753795527,0
1753795528,0
1753795529,0
1753795530,0
1753795531,0
1753795532,0
1753795533,0
1753795534,0
1753795535,0
1753795536,0
1753795537,0
1753795538,0
1753795539,0
1753795540,0
1753795541,0
1753795542,0
1753795543,0
1753795544,0
1753795545,0
1753795546,0
1753795547,0
1753795548,0
1753795549,0
1753795550,0
1753795551,0
1753795552,0
1753795553,0
1753795554,0
1753795555,0
1753795556,0
1753795557,0
1753795558,0
1753795559,0
1753795560,0
1753795561,0
1753795562,0
1753795563,0
1753795564,0
1753795565,0
1753795566,0
1753795567,0
1753795568,0
1753795569,0
1753795570,0
1753795571,0
1753795572,0
1753795573,0
1753795574,0
1753795575,0
1753795576,0
1753795577,0
1753795578,0
1753795579,0
1753795580,0
1753795581,0
1753795582,0
1753795583,0
1753795584,0
1753795585,0
1753795586,0
1753795587,0
1753795588,0
1753795589,0
1753795590,0
1753795591,0
1753795592,0
1753795593,0
1753795594,0
1753795595,0
1753795596,0
1753795597,0
1753795598,0
1753795599,0
1753795600,0
1753795601,0
1753795602,0
1753795603,0
1753795604,0
1753795605,0
1753795606,0
1753795607,0
1753795608,0
1753795609,0
1753795610,0
1753795611,0
1753795612,0
1753795613,0
1753795614,0
1753795615,0
1753795616,0
1753795617,0
1753795618,0
1753795619,0
1753795620,0
1753795621,0
1753795622,0
1753795623,0
1753795624,0
1753795625,0
1753795626,0
1753795627,0
1753795628,0
1753795629,0
1753795630,0
1753795631,0
1753795632,0
1753795633,0
1753795634,0
1753795635,0
1753795636,0
1753795637,0
1753795638,0
1753795639,0
1753795640,0
1753795641,0
1753795642,0
1753795643,0
1753795644,0
1753795645,0
1753795646,0
1753795647,0
1753795648,0
1753795649,0
1753795650,0
1753795651,0
1753795652,0
1753795653,0
1753795654,0
1753795655,0
1753795656,0
1753795657,0
1753795658,0
1753795659,0
1753795660,0
1753795661,0
1753795662,0
1753795663,0
1753795664,0
1753795665,0
1753795666,0
1753795667,0
1753795668,0
1753795669,0
1753795670,0
1753795671,0
1753795672,0
1753795673,0
1753795674,0
1753795675,0
1753795676,0
1753795677,0
1753795678,0
1753795679,0
1753795680,0
1753795681,0
1753795682,0
1753795683,0
1753795684,0
1753795685,0
1753795686,0
1753795687,0
1753795688,0
1753795689,0
1753795690,0
1753795691,0
1753795692,0
1753795693,0
1753795694,0
1753795695,0
1753795696,0
1753795697,0
1753795698,0
1753795699,0
1753795700,0
1753795701,0
1753795702,0
1753795703,0
1753795704,0
1753795705,0
1753795706,0
1753795707,0
1753795708,0
1753795709,0
1753795710,0
1753795711,0
1753795712,0
1753795713,0
1753795714,0
1753795715,0
1753795716,0
1753795717,0
1753795718,0
1753795719,0
1753795720,0
1753795721,0
1753795722,0
1753795723,0
1753795724,0
1753795725,0
1753795726,0
1753795727,0
1753795728,0
1753795729,0
1753795730,0
1753795731,0
1753795732,0
1753795733,0
1753795734,0
1753795735,0
1753795736,0
1753795737,0
1753795738,0
1753795739,0
1753795740,0
1753795741,0
1753795742,0
1753795743,0
1753795744,0
1753795745,0
1753795746,0
1753795747,0
1753795748,0
1753795749,0
1753795750,0
1753795751,0
1753795752,0
1753795753,0
1753795754,0
1753795755,0
1753795756,0
1753795757,0
1753795758,0
1753795759,0
1753795760,0
1753795761,0
1753795762,0
1753795763,0
1753795764,0
1753795765,0
1753795766,1
1753795767,0
1753795768,0
1753795769,0
1753795770,0
1753795771,0
1753795772,0
1753795773,0
1753795774,0
1753795775,0
1753795776,0
1753795777,0
1753795778,0
1753795779,0
1753795780,0
1753795781,0
1753795782,0
1753795783,0
1753795784,0
1753795785,0
1753795786,0
1753795787,0
1753795788,0
1753795789,0
1753795790,0
1753795791,0
1753795792,0
1753795793,0
1753795794,0
1753795795,0
1753795796,0
1753795797,0
1753795798,0
1753795799,0
1753795800,0
1753795801,0
1753795802,0
1753795803,0
1753795804,0
1753795805,0
1753795806,0
1753795807,0
1753795808,0
1753795809,0
1753795810,0
1753795811,0
1753795812,0
1753795813,0
1753795814,0
1753795815,0
1753795816,0
1753795817,0
1753795818,0
1753795819,0
1753795820,0
1753795821,0
1753795822,0
1753795823,0
1753795824,0
1753795825,0
1753795826,0
1753795827,0
1753795828,0
1753795829,0
1753795830,0
1753795831,0
1753795832,0
1753795833,0
1753795834,0
1753795835,0
1753795836,0
1753795837,0
1753795838,0
1753795839,0
1753795840,0
1753795841,0
1753795842,0
1753795843,0
1753795844,0
1753795845,0
1753795846,0
1753795847,0
1753795848,0
1753795849,0
1753795850,0
1753795851,0
1753795852,0
1753795853,0
1753795854,0
1753795855,0
1753795856,0
1753795857,0
1753795858,0
1753795859,0
1753795860,0
1753795861,0
1753795862,0
1753795863,0
1753795864,0
1753795865,0
1753795866,0
1753795867,0
1753795868,0
1753795869,0
1753795870,0
1753795871,0
1753795872,0
1753795873,0
1753795874,0
1753795875,0
1753795876,0
1753795877,0
1753795878,0
1753795879,0
1753795880,0
1753795881,0
1753795882,0
1753795883,0
1753795884,0
1753795885,0
1753795886,0
1753795887,0
1753795888,0
1753795889,0
1753795890,0
1753795891,0
1753795892,0
1753795893,0
1753795894,0
1753795895,0
1753795896,0
1753795897,0
1753795898,0
1753795899,0
1753795900,0
1753795901,0
1753795902,0
1753795903,1
1753795904,0
1753795905,0
1753795906,0
1753795907,1
1753795908,0
1753795909,0
1753795910,0
1753795911,0
1753795912,0
1753795913,0
1753795914,0
1753795915,0
1753795916,0
1753795917,0
1753795918,0
1753795919,0
1753795920,0
1753795921,0
1753795922,0
1753795923,0
1753795924,0
1753795925,0
1753795926,0
1753795927,0
1753795928,0
1753795929,0
1753795930,0
1753795931,0
1753795932,0
1753795933,0
1753795934,0
1753795935,0
1753795936,0
1753795937,0
1753795938,0
1753795939,0
1753795940,0
1753795941,0
1753795942,0
1753795943,0
1753795944,0
1753795945,0
1753795946,0
1753795947,0
1753795948,0
1753795949,0
1753795950,0
1753795951,0
1753795952,0
1753795953,0
1753795954,0
1753795955,0
1753795956,1
1753795957,0
1753795958,0
1753795959,0
1753795960,0
1753795961,0
1753795962,0
1753795963,0
1753795964,0
1753795965,0
1753795966,0
1753795967,0
1753795968,0
1753795969,0
1753795970,0
1753795971,0
1753795972,0
1753795973,0
1753795974,0
1753795975,0
1753795976,0
1753795977,0
1753795978,0
1753795979,0
1753795980,1
1753795981,0
1753795982,0
1753795983,0
1753795984,0
1753795985,0
1753795986,1
1753795987,1
1753795988,0
1753795989,0
1753795990,0
1753795991,0
1753795992,0
1753795993,0
1753795994,0
1753795995,0
1753795996,1
1753795997,0
1753795998,0
1753795999,0
1753796000,0
1753796001,0
1753796002,0
1753796003,0
1753796004,0
1753796005,0
1753796006,0
1753796007,1
1753796008,0
1753796009,0
1753796010,0
1753796011,0
1753796012,1
1753796013,0
1753796014,0
1753796015,0
1753796016,1
1753796017,0
1753796018,0
1753796019,1
1753796020,1
1753796021,0
1753796022,0
1753796023,0
1753796024,0
1753796025,1
1753796026,1
1753796027,0
1753796028,0
1753796029,0
1753796030,0
1753796031,0
1753796032,0
1753796033,0
1753796034,0
1753796035,1
1753796036,0
1753796037,0
1753796038,0
1753796039,0
1753796040,1
1753796041,0
1753796042,0
1753796043,0
1753796044,1
1753796045,0
1753796046,0
1753796047,0
1753796048,0
1753796049,1
1753796050,0
1753796051,1
1753796052,0
1753796053,0
1753796054,1
1753796055,0
1753796056,0
1753796057,0
1753796058,0
1753796059,0
1753796060,0
1753796061,1
1753796062,0
1753796063,0
1753796064,0
1753796065,0
1753796066,1
1753796067,0
1753796068,1
1753796069,1
1753796070,0
1753796071,0
1753796072,1
1753796073,0
1753796074,1
1753796075,1
1753796076,0
1753796077,0
1753796078,0
1753796079,0
1753796080,0
1753796081,1
1753796082,0
1753796083,0
1753796084,0
1753796085,0
1753796086,1
1753796087,1
1753796088,1
1753796089,0
1753796090,0
1753796091,0
1753796092,0
1753796093,0
1753796094,0
1753796095,0
1753796096,0
1753796097,0
1753796098,0
1753796099,0
1753796100,0
1753796101,0
1753796102,1
1753796103,0
1753796104,1
1753796105,0
1753796106,0
1753796107,0
1753796108,0
1753796109,0
1753796110,1
1753796111,0
1753796112,0
1753796113,1
1753796114,0
1753796115,0
1753796116,0
1753796117,1
1753796118,0
1753796119,0
1753796120,0
1753796121,1
1753796122,0
1753796123,0
1753796124,0
1753796125,0
1753796126,0
1753796127,0
1753796128,0
1753796129,0
1753796130,1
1753796131,1
1753796132,0
1753796133,1
1753796134,0
1753796135,1
1753796136,0
1753796137,0
1753796138,0
1753796139,1
1753796140,0
1753796141,0
1753796142,1
1753796143,0
1753796144,1
1753796145,0
1753796146,0
1753796147,0
1753796148,0
1753796149,0
1753796150,0
1753796151,1
1753796152,0
1753796153,1
1753796154,0
1753796155,0
1753796156,0
1753796157,1
1753796158,0
1753796159,0
1753796160,1
1753796161,0
1753796162,0
1753796163,0
1753796164,0
1753796165,1
1753796166,0
1753796167,0
1753796168,1
1753796169,0
1753796170,0
1753796171,0
1753796172,0
1753796173,0
1753796174,0
1753796175,1
1753796176,0
1753796177,0
1753796178,0
1753796179,1
1753796180,0
1753796181,0
1753796182,0
1753796183,0
1753796184,0
1753796185,0
1753796186,0
1753796187,0
1753796188,0
1753796189,0
1753796190,1
1753796191,0
1753796192,1
1753796193,0
1753796194,0
1753796195,0
1753796196,0
1753796197,0
1753796198,0
1753796199,0
1753796200,0
1753796201,1
1753796202,1
1753796203,0
1753796204,0
1753796205,1
1753796206,0
1753796207,1
1753796208,1
1753796209,0
1753796210,0
1753796211,1
1753796212,0
1753796213,0
1753796214,1
1753796215,0
1753796216,0
1753796217,0
1753796218,0
1753796219,1
1753796220,0
1753796221,0
1753796222,1
1753796223,1
1753796224,0
1753796225,0
1753796226,1
1753796227,1
1753796228,0
1753796229,0
1753796230,0
1753796231,0
1753796232,0
1753796233,0
1753796234,1
1753796235,0
1753796236,0
1753796237,0
1753796238,0
1753796239,0
1753796240,0
1753796241,0
1753796242,1
1753796243,0
1753796244,1
1753796245,0
1753796246,1
1753796247,0
1753796248,0
1753796249,1
1753796250,0
1753796251,0
1753796252,0
1753796253,0
1753796254,0
1753796255,1
1753796256,0
1753796257,0
1753796258,0
1753796259,1
1753796260,0
1753796261,1
1753796262,0
1753796263,0
1753796264,1
1753796265,0
1753796266,1
1753796267,0
1753796268,0
1753796269,0
1753796270,0
1753796271,0
1753796272,0
1753796273,0
1753796274,0
1753796275,0
1753796276,1
1753796277,0
1753796278,1
1753796279,0
1753796280,0
1753796281,0
1753796282,0
1753796283,1
1753796284,0
1753796285,1
1753796286,0
1753796287,0
1753796288,0
1753796289,0
1753796290,0
1753796291,0
1753796292,1
1753796293,0
1753796294,0
1753796295,0
1753796296,0
1753796297,0
1753796298,0
1753796299,0
1753796300,0
1753796301,1
1753796302,1
1753796303,0
1753796304,0
1753796305,1
1753796306,0
1753796307,1
1753796308,1
1753796309,0
1753796310,0
1753796311,0
1753796312,1
1753796313,0
1753796314,1
1753796315,0
1753796316,0
1753796317,1
1753796318,1
1753796319,0
1753796320,1
1753796321,0
1753796322,1
1753796323,1
1753796324,0
1753796325,0
1753796326,1
1753796327,0
1753796328,0
1753796329,0
1753796330,0
1753796331,0
1753796332,0
1753796333,0
1753796334,0
1753796335,0
1753796336,0
1753796337,0
1753796338,0
1753796339,0
1753796340,0
1753796341,0
1753796342,0
1753796343,0
1753796344,0
1753796345,0
1753796346,0
1753796347,0
1753796348,0
1753796349,0
1753796350,0
1753796351,0
1753796352,0
1753796353,0
1753796354,0
1753796355,0
1753796356,0
1753796357,0
1753796358,0
1753796359,0
1753796360,0
1753796361,0
1753796362,0
1753796363,0
1753796364,0
1753796365,0
1753796366,0
1753796367,0
1753796368,0
1753796369,0
1753796370,0
1753796371,0
1753796372,0
1753796373,0
1753796374,0
1753796375,0
1753796376,0
1753796377,0
1753796378,0
1753796379,0
1753796380,0
1753796381,0
1753796382,0
1753796383,0
1753796384,0
1753796385,0
1753796386,0
1753796387,0
1753796388,0
1753796389,0
1753796390,0
1753796391,0
1753796392,0
1753796393,0
1753796394,0
1753796395,0
1753796396,0
1753796397,0
1753796398,0
1753796399,0
1753796400,0
1753796401,0
1753796402,0
1753796403,0
1753796404,0
1753796405,0
1753796406,0
1753796407,0
1753796408,1
1753796409,0
1753796410,0
1753796411,0
1753796412,0
1753796413,0
1753796414,0
1753796415,0
1753796416,0
1753796417,0
1753796418,0
1753796419,0
1753796420,0
1753796421,0
1753796422,0
1753796423,0
1753796424,0
1753796425,0
1753796426,1
1753796427,0
1753796428,0
1753796429,0
1753796430,0
1753796431,0
1753796432,0
1753796433,0
1753796434,0
1753796435,0
1753796436,0
1753796437,0
1753796438,0
1753796439,0
1753796440,0
1753796441,0
1753796442,0
1753796443,0
1753796444,0
1753796445,0
1753796446,0
1753796447,0
1753796448,0
1753796449,0
1753796450,0
1753796451,0
1753796452,0
1753796453,0
1753796454,0
1753796455,0
1753796456,0
1753796457,0
1753796458,0
1753796459,0
1753796460,0
1753796461,0
1753796462,0
1753796463,0
1753796464,0
1753796465,0
1753796466,0
1753796467,0
1753796468,0
1753796469,0
1753796470,0
1753796471,0
1753796472,0
1753796473,0
1753796474,0
1753796475,0
1753796476,0
1753796477,0
1753796478,0
1753796479,0
1753796480,0
1753796481,0
1753796482,1
1753796483,0
1753796484,0
1753796485,0
1753796486,0
1753796487,0
1753796488,0
1753796489,0
1753796490,0
1753796491,0
1753796492,0
1753796493,0
1753796494,0
1753796495,0
1753796496,0
1753796497,0
1753796498,0
1753796499,0
1753796500,0
1753796501,0
1753796502,0
1753796503,0
1753796504,0
1753796505,0
1753796506,0
1753796507,0
1753796508,0
1753796509,0
1753796510,0
1753796511,0
1753796512,0
1753796513,0
1753796514,0
1753796515,0
1753796516,0
1753796517,0
1753796518,0
1753796519,0
1753796520,0
1753796521,0
1753796522,0
1753796523,0
1753796524,0
1753796525,0
1753796526,0
1753796527,0
1753796528,0
1753796529,0
1753796530,0
1753796531,0
1753796532,0
1753796533,0
1753796534,0
1753796535,0
1753796536,0
1753796537,0
1753796538,0
1753796539,0
1753796540,0
1753796541,0
1753796542,0
1753796543,0
1753796544,0
1753796545,1
1753796546,0
1753796547,0
1753796548,0
1753796549,0
1753796550,0
1753796551,0
1753796552,1
1753796553,0
1753796554,0
1753796555,0
1753796556,0
1753796557,0
1753796558,0
1753796559,0
1753796560,0
1753796561,1
1753796562,0
1753796563,1
1753796564,0
1753796565,0
1753796566,0
1753796567,0
1753796568,0
1753796569,0
1753796570,0
1753796571,0
1753796572,0
1753796573,0
1753796574,0
1753796575,0
1753796576,0
1753796577,0
1753796578,0
1753796579,0
1753796580,1
1753796581,0
1753796582,0
1753796583,0
1753796584,1
1753796585,0
1753796586,1
1753796587,0
1753796588,0
1753796589,0
1753796590,1
1753796591,0
1753796592,1
1753796593,1
1753796594,1
1753796595,0
1753796596,1
1753796597,1
1753796598,0
1753796599,0
1753796600,0
1753796601,0
1753796602,1
1753796603,0
1753796604,0
1753796605,0
1753796606,0
1753796607,0
1753796608,0
1753796609,0
1753796610,0
1753796611,0
1753796612,0
1753796613,0
1753796614,1
1753796615,0
1753796616,0
1753796617,0
1753796618,0
1753796619,0
1753796620,0
1753796621,0
1753796622,0
1753796623,0
1753796624,0
1753796625,0
1753796626,0
1753796627,0
1753796628,0
1753796629,0
1753796630,0
1753796631,1
1753796632,1
1753796633,0
1753796634,0
1753796635,0
1753796636,0
1753796637,0
1753796638,0
1753796639,0
1753796640,0
1753796641,0
1753796642,1
1753796643,0
1753796644,1
1753796645,0
1753796646,1
1753796647,0
1753796648,0
1753796649,0
1753796650,0
1753796651,0
1753796652,1
1753796653,0
1753796654,1
1753796655,1
1753796656,0
1753796657,0
1753796658,0
1753796659,0
1753796660,1
1753796661,0
1753796662,0
1753796663,0
1753796664,0
1753796665,1
1753796666,0
1753796667,0
1753796668,0
1753796669,1
1753796670,1
1753796671,1
1753796672,1
1753796673,1
1753796674,1
1753796675,1
1753796676,1
1753796677,1
1753796678,1
1753796679,1
1753796680,1
1753796681,1
1753796682,1
1753796683,1
1753796684,1
1753796685,1
1753796686,1
1753796687,1
1753796688,1
1753796689,1
1753796690,1
1753796691,1
1753796692,1
1753796693,1
1753796694,1
1753796695,1
1753796696,1
1753796697,1
1753796698,1
1753796699,1
1753796700,1
1753796701,1
1753796702,1
1753796703,1
1753796704,1
1753796705,1
1753796706,1
1753796707,1
1753796708,1
1753796709,1
1753796710,1
1753796711,1
1753796712,1
1753796713,1
1753796714,1
1753796715,1
1753796716,0
1753796717,1
1753796718,1
1753796719,1
1753796720,1
1753796721,1
1753796722,1
1753796723,1
1753796724,1
1753796725,1
1753796726,1
1753796727,1
1753796728,1
1753796729,1
1753796730,1
1753796731,1
1753796732,1
1753796733,1
1753796734,1
1753796735,1
1753796736,1
1753796737,1
1753796738,1
1753796739,1
1753796740,1
1753796741,1
1753796742,1
1753796743,1
1753796744,1
1753796745,1
1753796746,1
1753796747,1
1753796748,1
1753796749,1
1753796750,1
1753796751,1
1753796752,1
1753796753,1
1753796754,1
1753796755,1
1753796756,1
1753796757,1
1753796758,1
1753796759,1
1753796760,1
1753796761,1
1753796762,1
1753796763,1
1753796764,1
1753796765,1
1753796766,1
1753796767,1
1753796768,1
1753796769,1
1753796770,1
1753796771,1
1753796772,1
1753796773,1
1753796774,1
1753796775,1
1753796776,1
1753796777,1
1753796778,1
1753796779,1
1753796780,1
1753796781,1
1753796782,1
1753796783,1
1753796784,1
1753796785,1
1753796786,1
1753796787,1
1753796788,1
1753796789,1
1753796790,1
1753796791,1
1753796792,1
1753796793,1
1753796794,1
1753796795,1
1753796796,1
1753796797,1
1753796798,1
1753796799,1
1753796800,1
1753796801,1
1753796802,1
1753796803,1
1753796804,1
1753796805,1
1753796806,1
1753796807,1
1753796808,1
1753796809,1
1753796810,1
1753796811,1
1753796812,1
1753796813,1
1753796814,1
1753796815,1
1753796816,1
1753796817,1
1753796818,1
1753796819,1
1753796820,1
1753796821,0
1753796822,1
1753796823,1
1753796824,1
1753796825,1
1753796826,1
1753796827,1
1753796828,1
1753796829,1
1753796830,1
1753796831,1
1753796832,1
1753796833,1
1753796834,1
1753796835,1
1753796836,1
1753796837,1
1753796838,1
1753796839,1
1753796840,1
1753796841,1
1753796842,1
1753796843,1
1753796844,1
1753796845,1
1753796846,1
1753796847,1
1753796848,1
1753796849,1
1753796850,1
1753796851,1
1753796852,1
1753796853,1
1753796854,1
1753796855,1
1753796856,1
1753796857,1
1753796858,1
1753796859,1
1753796860,1
1753796861,1
1753796862,1
1753796863,1
1753796864,1
1753796865,1
1753796866,1
1753796867,1
1753796868,1
1753796869,1
1753796870,1
1753796871,1
1753796872,1
1753796873,1
1753796874,1
1753796875,1
1753796876,1
1753796877,1
1753796878,1
1753796879,1
1753796880,1
1753796881,1
1753796882,1
1753796883,1
1753796884,1
1753796885,1
1753796886,1
1753796887,1
1753796888,1
1753796889,1
1753796890,1
1753796891,1
1753796892,1
1753796893,0
1753796894,1
1753796895,1
1753796896,1
1753796897,1
1753796898,1
1753796899,1
1753796900,1
1753796901,1
1753796902,1
1753796903,1
1753796904,1
1753796905,1
1753796906,1
1753796907,1
1753796908,1
1753796909,1
1753796910,1
1753796911,1
1753796912,1
1753796913,1
1753796914,1
1753796915,0
1753796916,1
1753796917,0
1753796918,1
1753796919,1
1753796920,1
1753796921,0
1753796922,0
1753796923,1
1753796924,1
1753796925,0
1753796926,1
1753796927,0
1753796928,0
1753796929,0
1753796930,0
1753796931,0
1753796932,0
1753796933,0
1753796934,0
1753796935,0
1753796936,0
1753796937,0
1753796938,0
1753796939,0
1753796940,0
1753796941,0
1753796942,0
1753796943,0
1753796944,0
1753796945,0
1753796946,1
1753796947,0
1753796948,0
1753796949,0
1753796950,0
1753796951,0
1753796952,0
1753796953,0
1753796954,0
1753796955,0
1753796956,0
1753796957,0
1753796958,0
1753796959,0
1753796960,0
1753796961,1
1753796962,0
1753796963,0
1753796964,0
1753796965,0
1753796966,1
1753796967,1
1753796968,1
1753796969,1
1753796970,0
1753796971,1
1753796972,0
1753796973,0
1753796974,1
1753796975,0
1753796976,0
1753796977,0
1753796978,0
1753796979,0
1753796980,0
1753796981,0
1753796982,0
1753796983,0
1753796984,0
1753796985,0
1753796986,0
1753796987,0
1753796988,0
1753796989,0
1753796990,0
1753796991,0
1753796992,0
1753796993,0
1753796994,0
1753796995,1
1753796996,0
1753796997,0
1753796998,0
1753796999,1
1753797000,1
1753797001,0
1753797002,0
1753797003,0
1753797004,0
1753797005,0
1753797006,0
1753797007,0
1753797008,0
1753797009,0
1753797010,0
1753797011,0
1753797012,0
1753797013,0
1753797014,0
1753797015,1
1753797016,1
1753797017,0
1753797018,0
1753797019,0
1753797020,1
1753797021,1
1753797022,1
1753797023,1
1753797024,0
1753797025,1
1753797026,0
1753797027,1
1753797028,0
1753797029,0
1753797030,0
1753797031,0
1753797032,0
1753797033,0
1753797034,1
1753797035,1
1753797036,0
1753797037,0
1753797038,0
1753797039,0
1753797040,0
1753797041,1
1753797042,0
1753797043,0
1753797044,0
1753797045,1
1753797046,0
1753797047,0
1753797048,0
1753797049,0
1753797050,0
1753797051,1
1753797052,1
1753797053,1
1753797054,1
1753797055,0
1753797056,0
1753797057,1
1753797058,0
1753797059,0
1753797060,1
1753797061,1
1753797062,0
1753797063,0
1753797064,0
1753797065,1
1753797066,0
1753797067,0
1753797068,0
1753797069,0
1753797070,0
1753797071,1
1753797072,1
1753797073,0
1753797074,1
1753797075,1
1753797076,0
1753797077,1
1753797078,0
1753797079,1
1753797080,1
1753797081,1
1753797082,0
1753797083,0
1753797084,0
1753797085,0
1753797086,0
1753797087,0
1753797088,0
1753797089,1
1753797090,0
1753797091,1
1753797092,0
1753797093,1
1753797094,0
1753797095,0
1753797096,0
1753797097,0
1753797098,0
1753797099,1
1753797100,0
1753797101,1
1753797102,1
1753797103,0
1753797104,0
1753797105,0
1753797106,0
1753797107,1
1753797108,0
1753797109,0
1753797110,0
1753797111,0
1753797112,0
1753797113,0
1753797114,0
1753797115,1
1753797116,0
1753797117,0
1753797118,0
1753797119,0
1753797120,0
1753797121,0
1753797122,0
1753797123,0
1753797124,0
1753797125,0
1753797126,0
1753797127,0
1753797128,1
1753797129,0
1753797130,1
1753797131,1
1753797132,0
1753797133,0
1753797134,0
1753797135,0
1753797136,0
1753797137,0
1753797138,0
1753797139,0
1753797140,0
1753797141,0
1753797142,0
1753797143,0
1753797144,1
1753797145,0
1753797146,0
1753797147,0
1753797148,0
1753797149,0
1753797150,0
1753797151,0
1753797152,0
1753797153,0
1753797154,0
1753797155,0
1753797156,1
1753797157,0
1753797158,0
1753797159,0
1753797160,1
1753797161,0
1753797162,0
1753797163,0
1753797164,0
1753797165,0
1753797166,0
1753797167,0
1753797168,0
1753797169,0
1753797170,0
1753797171,1
1753797172,0
1753797173,0
1753797174,0
1753797175,0
1753797176,1
1753797177,0
1753797178,0
1753797179,0
1753797180,0
1753797181,0
1753797182,0
1753797183,0
1753797184,0
1753797185,0
1753797186,0
1753797187,0
1753797188,0
1753797189,0
1753797190,0
1753797191,0
1753797192,1
1753797193,0
1753797194,0
1753797195,0
1753797196,0
1753797197,0
1753797198,1
1753797199,0
1753797200,0
1753797201,0
1753797202,0
1753797203,0
1753797204,0
1753797205,0
1753797206,0
1753797207,0
1753797208,0
1753797209,0
1753797210,0
1753797211,0
1753797212,0
1753797213,0
1753797214,0
1753797215,0
1753797216,0
1753797217,0
1753797218,0
1753797219,0
1753797220,0
1753797221,0
1753797222,0
1753797223,0
1753797224,1
1753797225,0
1753797226,0
1753797227,0
1753797228,0
1753797229,0
1753797230,0
1753797231,0
1753797232,0
1753797233,0
1753797234,0
1753797235,0
1753797236,0
1753797237,0
1753797238,0
1753797239,0
1753797240,0
1753797241,0
1753797242,0
1753797243,0
1753797244,0
1753797245,1
1753797246,0
1753797247,1
1753797248,0
1753797249,0
1753797250,0
1753797251,0
1753797252,0
1753797253,0
1753797254,0
1753797255,0
1753797256,0
1753797257,0
1753797258,0
1753797259,0
1753797260,0
1753797261,0
1753797262,0
1753797263,0
1753797264,0
1753797265,0
1753797266,1
1753797267,0
1753797268,0
1753797269,0
1753797270,0
1753797271,0
1753797272,0
1753797273,1
1753797274,0
1753797275,0
1753797276,0
1753797277,0
1753797278,0
1753797279,0
1753797280,0
1753797281,0
1753797282,0
1753797283,0
1753797284,0
1753797285,0
1753797286,0
1753797287,0
1753797288,0
1753797289,0
1753797290,0
1753797291,0
1753797292,0
1753797293,0
1753797294,0
1753797295,0
1753797296,0
1753797297,0
1753797298,0
1753797299,0
1753797300,0
1753797301,0
1753797302,0
1753797303,0
1753797304,0
1753797305,0
1753797306,0
1753797307,0
1753797308,0
1753797309,0
1753797310,0
1753797311,0
1753797312,0
1753797313,0
1753797314,0
1753797315,0
1753797316,0
1753797317,0
1753797318,0
1753797319,0
1753797320,0
1753797321,0
1753797322,0
1753797323,0
1753797324,0
1753797325,0
1753797326,0
1753797327,0
1753797328,0
1753797329,0
1753797330,0
1753797331,0
1753797332,0
1753797333,0
1753797334,0
1753797335,1
1753797336,0
1753797337,0
1753797338,0
1753797339,0
1753797340,1
1753797341,0
1753797342,0
1753797343,0
1753797344,0
1753797345,0
1753797346,0
1753797347,0
1753797348,0
1753797349,1
1753797350,0
1753797351,0
1753797352,0
1753797353,0
1753797354,1
1753797355,1
1753797356,0
1753797357,1
1753797358,1
1753797359,0
