AGREEMENT_RK,ID_CLIENT,TARGET
61373398,106807212,0
61373448,106807213,0
61373574,106807214,0
61373589,106807215,1
61373808,106807216,0
61373887,106807217,0
61373911,106807218,0
61374186,106807219,0
61374208,106807220,1
61374266,106807221,0
61374346,106807222,0
61374674,106807223,0
61374742,106807224,0
61374823,106807225,0
61374829,106807226,0
61375024,106807227,0
61375034,106807228,0
61375079,106807229,0
61375081,106807230,0
61375129,106807231,0
61375199,106807232,0
61375330,106807233,0
61375574,106807234,1
61375921,106807235,0
61376118,106807236,0
61376121,106807237,0
61376209,106807238,0
61376307,106807239,0
61376376,106807240,0
61376397,106807241,0
61376480,106807242,0
61376509,106807243,0
61376669,106807244,0
61376845,106807245,0
61376906,106807246,0
61377206,106807247,0
61377208,106807248,0
61377329,106807249,0
61377705,106807250,0
61377727,106807251,0
61377786,106807252,0
61377881,106807253,0
61377916,106807254,1
61377929,106807255,1
61377939,106807256,0
61378156,106807257,1
61378216,106807258,0
61378249,106807259,0
61378478,106807260,0
61378552,106807261,0
61378682,106807262,0
61378742,106807263,0
61378769,106807264,0
61378786,106807265,0
61378812,106807266,0
61378859,106807267,0
61378892,106807268,0
61379082,106807269,0
61379087,106807270,0
61379164,106807271,0
61379450,106807272,0
61379487,106807273,0
61379536,106807274,1
61379706,106807275,0
61379850,106807276,0
61379959,106807277,0
61380076,106807278,0
61381031,106807279,0
61381122,106807280,1
61381239,106807281,0
61381661,106807282,0
61381798,106807283,1
61381808,106807284,1
61382021,106807285,0
61382118,106807286,0
61382161,106807287,0
61382320,106807288,0
61382336,106807289,0
61382455,106807290,0
61382527,106807291,0
61382549,106807292,0
61382692,106807293,1
61382741,106807294,0
61382782,106807295,0
61382985,106807296,0
61383123,106807297,0
61383153,106807298,0
61383235,106807299,0
61383239,106807300,0
61383262,106807301,0
61383273,106807302,0
61383315,106807303,0
61383349,106807304,1
61383571,106807305,0
61383908,106807306,0
61384153,106807307,0
61384171,106807308,0
61384177,106807309,0
61384192,106807310,0
61412565,106807311,0
61412708,106807312,1
61412974,106807313,1
61413088,106807314,0
61413194,106807315,0
61413311,106807316,0
61413426,106807317,0
61413528,106807318,0
61413550,106807319,0
61413586,106807320,0
61413597,106807321,0
61413624,106807322,0
61413742,106807323,0
61413833,106807324,0
61413844,106807325,0
61413891,106807326,0
61414251,106807327,0
61414373,106807328,0
61414572,106807329,0
61414843,106807330,0
61414920,106807331,0
61415045,106807332,0
61415350,106807333,0
61415420,106807334,0
61415601,106807335,0
61415603,106807336,0
61415629,106807337,0
61415634,106807338,0
61415652,106807339,0
61415846,106807340,0
61415905,106807341,0
61416048,106807342,0
61416245,106807343,0
61416348,106807344,0
61416400,106807345,0
61416522,106807346,0
61416665,106807347,0
61416689,106807348,0
61416856,106807349,0
61416895,106807350,0
61416960,106807351,0
61417145,106807352,0
61417317,106807353,0
61417782,106807354,1
61418079,106807355,0
61418135,106807356,0
61418561,106807357,0
61418573,106807358,0
61419112,106807359,1
61419260,106807360,0
61419357,106807361,0
61419472,106807362,0
61419526,106807363,0
61419562,106807364,1
61419623,106807365,0
61419689,106807366,0
61419766,106807367,0
61420004,106807368,0
61420110,106807369,0
61420130,106807370,0
61420372,106807371,0
61420383,106807372,0
61420388,106807373,0
61420535,106807374,0
61420601,106807375,0
61420750,106807376,0
61420978,106807377,0
61421030,106807378,0
61421255,106807379,0
61421342,106807380,0
61421533,106807381,0
61421909,106807382,1
61422318,106807383,0
61422470,106807384,0
61422759,106807385,0
61422914,106807386,0
61422936,106807387,0
61422978,106807388,0
61423066,106807389,0
61423177,106807390,0
61423294,106807391,0
61423700,106807392,0
61424059,106807393,0
61424087,106807394,0
61424255,106807395,0
61424320,106807396,0
61424548,106807397,0
61424584,106807398,0
61424605,106807399,1
61424740,106807400,0
61424834,106807401,0
61425364,106807402,0
61425487,106807403,0
61426009,106807404,0
61426015,106807405,1
61426085,106807406,0
61426116,106807407,0
61426166,106807408,1
61426254,106807409,0
61426636,106807410,0
61426747,106807411,0
61426855,106807412,0
61426992,106807413,0
61427120,106807414,0
61427167,106807415,0
61427343,106807416,1
61427780,106807417,1
61427816,106807418,0
61427836,106807419,0
61428008,106807420,0
61428027,106807421,0
61428124,106807422,0
61428322,106807423,0
61428438,106807424,1
61428640,106807425,0
61428690,106807426,0
61428784,106807427,0
61428875,106807428,0
61428895,106807429,0
61428908,106807430,0
61429131,106807431,0
61429187,106807432,0
61429191,106807433,0
61429313,106807434,0
61429462,106807435,0
61429493,106807436,0
61429524,106807437,0
61429639,106807438,0
61429860,106807439,0
61430590,106807440,0
61430745,106807441,0
61430785,106807442,0
61431194,106807443,0
61431294,106807444,0
61431373,106807445,0
61432248,106807446,0
61432491,106807447,0
61432759,106807448,0
61432933,106807449,0
61433271,106807450,0
61433586,106807451,0
61433822,106807452,1
61433955,106807453,0
61433962,106807454,0
61434153,106807455,0
61434267,106807456,0
61434457,106807457,0
61434460,106807458,0
61434604,106807459,0
61434636,106807460,0
61434704,106807461,0
61434998,106807462,0
61435099,106807463,1
61435185,106807464,0
61435373,106807465,0
61435437,106807466,0
61435578,106807467,1
61435695,106807468,0
61435848,106807469,0
61435943,106807470,0
61436002,106807471,0
61436039,106807472,0
61436237,106807473,0
61436245,106807474,0
61436346,106807475,0
61436485,106807476,0
61436511,106807477,0
61438429,106807478,0
61438860,106807479,0
61439341,106807480,1
61439396,106807481,0
61439588,106807482,0
61439676,106807483,1
61439881,106807484,0
61440024,106807485,0
61440045,106807486,0
61440048,106807487,0
61440336,106807488,0
61440737,106807489,0
61440770,106807490,0
61440796,106807491,1
61440848,106807492,0
61441019,106807493,0
61441155,106807494,0
61441181,106807495,1
61441213,106807496,0
61441330,106807497,0
61441414,106807498,0
61441424,106807499,0
61441570,106807500,0
61441610,106807501,0
61441877,106807502,0
61441923,106807503,0
61442128,106807504,0
61442133,106807505,0
61442775,106807506,0
61443022,106807507,0
61443407,106807508,0
61443412,106807509,0
61443614,106807510,0
61443673,106807511,0
61444280,106807512,0
61444509,106807513,0
61444850,106807514,0
61445138,106807515,0
61445636,106807516,0
61445689,106807517,1
61445743,106807518,0
61446245,106807519,0
61446436,106807520,1
61446644,106807521,0
61446686,106807522,0
61446887,106807523,0
61447162,106807524,0
61447231,106807525,0
61447237,106807526,0
61447452,106807527,0
61447645,106807528,0
61447756,106807529,0
61447759,106807530,0
61447866,106807531,0
61448047,106807532,0
61448568,106807533,0
61448628,106807534,0
61448744,106807535,1
61448884,106807536,0
61449470,106807537,0
61449543,106807538,0
61449583,106807539,0
61449609,106807540,0
61449625,106807541,0
61449676,106807542,1
61449696,106807543,1
61449957,106807544,0
61450123,106807545,0
61450365,106807546,0
61450390,106807547,0
61450396,106807548,0
61450589,106807549,0
61450615,106807550,0
61450647,106807551,0
61450803,106807552,0
61450840,106807553,1
61450958,106807554,0
61451248,106807555,0
61451426,106807556,0
61451551,106807557,0
61451668,106807558,0
61451918,106807559,0
61451958,106807560,0
61452609,106807561,0
61452783,106807562,1
61452997,106807563,0
61453006,106807564,0
61453010,106807565,1
61453074,106807566,0
61453383,106807567,0
61453461,106807568,0
61453733,106807569,0
61453912,106807570,0
61454041,106807571,0
61454441,106807572,0
61454817,106807573,1
61454914,106807574,0
61454933,106807575,0
61455095,106807576,0
61455258,106807577,0
61455322,106807578,0
61455341,106807579,0
61455891,106807580,0
61455892,106807581,0
61456230,106807582,0
61456714,106807583,0
61456826,106807584,0
61456831,106807585,0
61457005,106807586,0
61457063,106807587,0
61457214,106807588,0
61457282,106807589,0
61457358,106807590,0
61457539,106807591,0
61457594,106807592,0
61457631,106807593,0
61457915,106807594,0
61457983,106807595,0
61458065,106807596,0
61458233,106807597,0
61458342,106807598,0
61458373,106807599,0
61458379,106807600,0
61458455,106807601,0
61458695,106807602,0
61458747,106807603,1
61459048,106807604,0
61459050,106807605,0
61459446,106807606,0
61459541,106807607,0
61459999,106807608,0
61460211,106807609,0
61460250,106807610,1
61460295,106807611,0
61460402,106807612,0
61460444,106807613,1
61460472,106807614,0
61460505,106807615,1
61460590,106807616,0
61460707,106807617,0
61460766,106807618,0
61460928,106807619,0
61460995,106807620,1
61461068,106807621,0
61461238,106807622,0
61461386,106807623,0
61461484,106807624,0
61461540,106807625,0
61461576,106807626,0
61461608,106807627,0
61461631,106807628,0
61461808,106807629,0
61462160,106807630,0
61462176,106807631,0
61462263,106807632,0
61462378,106807633,0
61462400,106807634,1
61462648,106807635,0
61462829,106807636,0
61462874,106807637,0
61462902,106807638,0
61462966,106807639,0
61463909,106807640,0
61463949,106807641,0
61463988,106807642,0
61464427,106807643,0
61464618,106807644,0
61464774,106807645,0
61465479,106807646,0
61465924,106807647,0
61466005,106807648,0
61466214,106807649,0
61466439,106807650,0
61466543,106807651,0
61466674,106807652,0
61466724,106807653,0
61466891,106807654,0
61466985,106807655,0
61467126,106807656,0
61467291,106807657,0
61467324,106807658,0
61467476,106807659,0
61467586,106807660,0
61467625,106807661,0
61467727,106807662,0
61467764,106807663,0
61467767,106807664,0
61467874,106807665,0
61467882,106807666,0
61468004,106807667,0
61468086,106807668,0
61468104,106807669,0
61468268,106807670,0
61468570,106807671,0
61468658,106807672,0
61468669,106807673,0
61468679,106807674,0
61469044,106807675,0
61469105,106807676,0
61469219,106807677,0
61469497,106807678,0
61469656,106807679,0
61469679,106807680,0
61469712,106807681,0
61469982,106807682,0
61470297,106807683,0
61470303,106807684,0
61470586,106807685,0
61470751,106807686,0
61471183,106807687,0
61471412,106807688,0
61471725,106807689,0
61471771,106807690,0
61471838,106807691,0
61471898,106807692,0
61471939,106807693,0
61471940,106807694,0
61471948,106807695,0
61515125,106807696,1
61515252,106807697,0
61515300,106807698,0
61515607,106807699,0
61516240,106807700,0
61516318,106807701,0
61516354,106807702,1
61516668,106807703,0
61516681,106807704,0
61516883,106807705,1
61517175,106807706,0
61517192,106807707,0
61517258,106807708,1
61517296,106807709,0
61517342,106807710,0
61517562,106807711,0
61517575,106807712,0
61517587,106807713,0
61517598,106807714,0
61517680,106807715,0
61517702,106807716,0
61517887,106807717,0
61517908,106807718,0
61518068,106807719,1
61518163,106807720,0
61518224,106807721,0
61518245,106807722,0
61518337,106807723,0
61518495,106807724,0
61518610,106807725,0
61518638,106807726,0
61518872,106807727,0
61519012,106807728,0
61519124,106807729,0
61519195,106807730,0
61519206,106807731,1
61519472,106807732,1
61519517,106807733,0
61519635,106807734,0
61519854,106807735,1
61519934,106807736,1
61520062,106807737,0
61520190,106807738,0
61520248,106807739,0
61520376,106807740,0
61520384,106807741,0
61520404,106807742,0
61520445,106807743,0
61520499,106807744,1
61520525,106807745,0
61520596,106807746,0
61520787,106807747,0
61520792,106807748,0
61520810,106807749,0
61521008,106807750,0
61521155,106807751,0
61521365,106807752,0
61521562,106807753,0
61521568,106807754,0
61521743,106807755,0
61521929,106807756,0
61522027,106807757,0
61522129,106807758,0
61522154,106807759,0
61522476,106807760,0
61522667,106807761,0
61522722,106807762,0
61522740,106807763,0
61522821,106807764,0
61522884,106807765,0
61522910,106807766,0
61523051,106807767,0
61523109,106807768,1
61523280,106807769,0
61523345,106807770,0
61523462,106807771,0
61523485,106807772,0
61523494,106807773,0
61523599,106807774,0
61523744,106807775,0
61524100,106807776,0
61524375,106807777,1
61524708,106807778,0
61524939,106807779,0
61525191,106807780,0
61525837,106807781,0
61525853,106807782,0
61525932,106807783,0
61526204,106807784,1
61526265,106807785,0
61526453,106807786,0
61526476,106807787,1
61526589,106807788,0
61526744,106807789,0
61526771,106807790,0
61526911,106807791,0
61526938,106807792,0
61527012,106807793,0
61527228,106807794,0
61527265,106807795,0
61527350,106807796,0
61527378,106807797,0
61527538,106807798,0
61527552,106807799,0
61527586,106807800,0
61527612,106807801,0
61527624,106807802,0
61527648,106807803,0
61527649,106807804,0
61527749,106807805,0
61528461,106807806,0
61528627,106807807,0
61528707,106807808,1
61528751,106807809,0
61528823,106807810,0
61528831,106807811,0
61528965,106807812,0
61529054,106807813,0
61529058,106807814,0
61529334,106807815,0
61529377,106807816,1
61529397,106807817,0
61529470,106807818,0
61529492,106807819,1
61529841,106807820,0
61529878,106807821,0
61529947,106807822,0
61530013,106807823,1
61530018,106807824,0
61530063,106807825,0
61530126,106807826,0
61530444,106807827,0
61530550,106807828,1
61530799,106807829,0
61530920,106807830,0
61531179,106807831,0
61531252,106807832,0
61531312,106807833,0
61531441,106807834,0
61531511,106807835,0
61531571,106807836,0
61531631,106807837,0
61531639,106807838,0
61531728,106807839,0
61531773,106807840,0
61532019,106807841,0
61532082,106807842,0
61532226,106807843,0
61532341,106807844,1
61532414,106807845,1
61532469,106807846,0
61532595,106807847,0
61532609,106807848,0
61532641,106807849,0
61533000,106807850,0
61533072,106807851,1
61533147,106807852,0
61533148,106807853,0
61533225,106807854,0
61533454,106807855,0
61533640,106807856,1
61533805,106807857,0
61533937,106807858,0
61533982,106807859,0
61534023,106807860,0
61534026,106807861,0
61534141,106807862,0
61534326,106807863,1
61534418,106807864,0
61534539,106807865,0
61534637,106807866,0
61534793,106807867,0
61534874,106807868,0
61534913,106807869,0
61535001,106807870,0
61535090,106807871,0
61535248,106807872,0
61535283,106807873,0
61535306,106807874,0
61535587,106807875,0
61535719,106807876,0
61535742,106807877,0
61535817,106807878,0
61536173,106807879,0
61536238,106807880,0
61536597,106807881,1
61536841,106807882,0
61536950,106807883,0
61536967,106807884,0
61537047,106807885,0
61537048,106807886,0
61537058,106807887,0
61537180,106807888,0
61537191,106807889,0
61537453,106807890,0
61537559,106807891,0
61537633,106807892,0
61537982,106807893,0
61538046,106807894,0
61538254,106807895,0
61538623,106807896,0
61538643,106807897,1
61538897,106807898,1
61539044,106807899,0
61539206,106807900,0
61539225,106807901,1
61539417,106807902,0
61539865,106807903,0
61540045,106807904,0
61540320,106807905,0
61540740,106807906,0
61540822,106807907,0
61540993,106807908,1
61541156,106807909,0
61541218,106807910,1
61541334,106807911,1
61541370,106807912,0
61832254,106807913,0
61832255,106807914,0
61832318,106807915,0
61832372,106807916,0
61832394,106807917,0
61832441,106807918,0
61832490,106807919,0
61832558,106807920,0
61832800,106807921,0
61832845,106807922,0
61832879,106807923,0
61832884,106807924,0
61833118,106807925,0
61833201,106807926,0
61833241,106807927,0
61833272,106807928,0
61833358,106807929,1
61833435,106807930,0
61833498,106807931,0
61833585,106807932,0
61833717,106807933,0
61833718,106807934,0
61833758,106807935,0
61833876,106807936,0
61833902,106807937,0
61833964,106807938,0
61834255,106807939,0
61834257,106807940,0
61834293,106807941,0
61834520,106807942,0
61834739,106807943,0
61834837,106807944,0
61834901,106807945,0
61835134,106807946,0
61835141,106807947,0
61835400,106807948,0
61835447,106807949,0
61835473,106807950,1
61835613,106807951,0
61836150,106807952,0
61836374,106807953,0
61836616,106807954,0
61836776,106807955,0
61836857,106807956,1
61837158,106807957,0
61837314,106807958,0
61837512,106807959,0
61838047,106807960,0
61838498,106807961,0
61838528,106807962,0
61838635,106807963,0
61838807,106807964,0
61838823,106807965,0
61838970,106807966,0
61839159,106807967,0
61839665,106807968,0
61839839,106807969,0
61840102,106807970,0
61840248,106807971,0
61840276,106807972,0
61840593,106807973,0
61840730,106807974,0
61840734,106807975,0
61840842,106807976,0
61840858,106807977,0
61840997,106807978,0
61841051,106807979,0
61841345,106807980,0
61841376,106807981,0
61841401,106807982,0
61841614,106807983,0
61841675,106807984,0
61841922,106807985,0
61841932,106807986,0
61842149,106807987,0
61842527,106807988,0
61842529,106807989,0
61842650,106807990,0
61842670,106807991,0
61842733,106807992,0
61842802,106807993,0
61842866,106807994,0
61843246,106807995,1
61843346,106807996,0
61843372,106807997,0
61843389,106807998,0
61843556,106807999,0
61843851,106808000,0
61844166,106808001,0
61844253,106808002,0
61844329,106808003,0
61844346,106808004,1
61844398,106808005,0
61844517,106808006,1
61844535,106808007,0
61844542,106808008,0
61844788,106808009,1
61844798,106808010,0
61844827,106808011,0
61844944,106808012,0
61845475,106808013,0
61845642,106808014,0
61845738,106808015,0
61845856,106808016,0
61845906,106808017,0
61845916,106808018,1
61846028,106808019,0
61846375,106808020,0
61846756,106808021,0
61846769,106808022,0
61846885,106808023,1
61847017,106808024,0
61847143,106808025,0
61847511,106808026,0
61847624,106808027,0
61847634,106808028,0
61847635,106808029,0
61847717,106808030,0
61848743,106808031,1
61848796,106808032,0
61848802,106808033,0
61848926,106808034,0
61849020,106808035,0
61849152,106808036,1
61849175,106808037,0
61849208,106808038,0
61849273,106808039,0
61849320,106808040,0
61849465,106808041,0
61849475,106808042,0
61849620,106808043,0
61849665,106808044,0
61849790,106808045,0
61850415,106808046,0
61851593,106808047,0
61851594,106808048,0
61852042,106808049,0
61852256,106808050,0
61852386,106808051,0
61852399,106808052,0
61852494,106808053,0
61852748,106808054,0
61852895,106808055,0
61852981,106808056,0
61853404,106808057,0
61853410,106808058,0
61853559,106808059,0
61853634,106808060,0
61853680,106808061,0
61853742,106808062,0
61853821,106808063,0
61853838,106808064,0
61853864,106808065,0
61853900,106808066,0
61853903,106808067,1
61854059,106808068,0
61854194,106808069,0
61854232,106808070,0
61854441,106808071,0
61855175,106808072,0
61855746,106808073,0
61855900,106808074,0
61856318,106808075,0
61856377,106808076,0
61857122,106808077,0
61857284,106808078,0
61857486,106808079,0
61857595,106808080,0
61857829,106808081,0
61858125,106808082,0
61858372,106808083,0
61859951,106808084,0
61860078,106808085,0
61860546,106808086,0
61860639,106808087,1
61860728,106808088,0
61860730,106808089,0
61861594,106808090,0
61862056,106808091,0
61862610,106808092,0
61863426,106808093,0
61863980,106808094,0
61866562,106808095,0
61866577,106808096,1
61867236,106808097,0
61867323,106808098,0
61867547,106808099,0
61868221,106808100,0
61868573,106808101,0
61869863,106808102,0
61871202,106808103,0
61871427,106808104,1
61871534,106808105,0
61872525,106808106,0
61872969,106808107,0
61873201,106808108,0
61873622,106808109,0
61873624,106808110,0
61874190,106808111,0
61874678,106808112,0
61874895,106808113,0
61876626,106808114,1
61876859,106808115,0
61877309,106808116,0
61877542,106808117,1
61877543,106808118,0
61879086,106808119,0
61879124,106808120,0
61879332,106808121,0
61915043,106808122,0
61915109,106808123,0
61915159,106808124,0
61915602,106808125,1
61915652,106808126,0
61916221,106808127,0
61916422,106808128,0
61916455,106808129,0
61916469,106808130,0
61916475,106808131,1
61916582,106808132,0
61916595,106808133,0
61916735,106808134,0
61916798,106808135,0
61916827,106808136,0
61916829,106808137,0
61917020,106808138,0
61917031,106808139,1
61917058,106808140,1
61917071,106808141,0
61917188,106808142,0
61917427,106808143,0
61917518,106808144,0
61917596,106808145,0
61917666,106808146,0
61917706,106808147,0
61917764,106808148,0
61917802,106808149,0
61917836,106808150,0
61917877,106808151,0
61917894,106808152,0
61917950,106808153,0
61918130,106808154,0
61918335,106808155,0
61918389,106808156,1
61918478,106808157,0
61918717,106808158,1
61918917,106808159,0
61918957,106808160,0
61919049,106808161,0
61919083,106808162,0
61919206,106808163,0
61919258,106808164,0
61919334,106808165,0
61919558,106808166,0
61919651,106808167,0
61919784,106808168,0
61919892,106808169,0
61919960,106808170,0
61920036,106808171,1
61920438,106808172,0
61920744,106808173,0
61920781,106808174,1
61920908,106808175,1
61920922,106808176,0
61920937,106808177,0
61920940,106808178,0
61921011,106808179,0
61921171,106808180,0
61921269,106808181,0
61921323,106808182,0
61921324,106808183,1
61921504,106808184,0
61921671,106808185,0
61921677,106808186,0
61921941,106808187,0
61921988,106808188,0
61922007,106808189,0
61922178,106808190,0
61922239,106808191,0
61922405,106808192,0
61922453,106808193,0
61922464,106808194,0
61922552,106808195,0
61922555,106808196,0
61922741,106808197,0
61922798,106808198,0
61923098,106808199,0
61923202,106808200,0
61923295,106808201,0
61923357,106808202,0
61923379,106808203,0
61923517,106808204,1
61923688,106808205,0
61923837,106808206,0
61924035,106808207,0
61924070,106808208,0
61924118,106808209,1
61924313,106808210,1
61924670,106808211,1
61924692,106808212,1
61924774,106808213,0
61924794,106808214,0
61924903,106808215,0
61924912,106808216,0
61925016,106808217,0
61925149,106808218,0
61925188,106808219,0
61925330,106808220,0
61925439,106808221,0
61925490,106808222,0
61925502,106808223,0
61925709,106808224,0
61925754,106808225,0
61925759,106808226,1
61925840,106808227,1
61925981,106808228,0
61926212,106808229,0
61926240,106808230,0
61926380,106808231,0
61926415,106808232,0
61926445,106808233,0
61926543,106808234,1
61926823,106808235,0
61927188,106808236,0
61927670,106808237,0
61927819,106808238,0
61927936,106808239,1
61928236,106808240,0
61928462,106808241,0
61928502,106808242,0
61928675,106808243,0
61928835,106808244,0
61929323,106808245,0
61929823,106808246,0
61929926,106808247,0
61929950,106808248,0
61930173,106808249,0
61930207,106808250,0
61930400,106808251,0
61930913,106808252,0
61930934,106808253,0
61931031,106808254,0
61931040,106808255,0
61931182,106808256,0
61931191,106808257,0
61931375,106808258,0
61931622,106808259,0
61931735,106808260,0
61931859,106808261,0
61932120,106808262,0
61932130,106808263,0
61932249,106808264,0
61932287,106808265,1
61932518,106808266,0
61932536,106808267,0
61932650,106808268,0
61932772,106808269,0
61932933,106808270,0
61932947,106808271,0
61932953,106808272,0
61933100,106808273,0
61933417,106808274,0
61933661,106808275,0
61933858,106808276,0
61933905,106808277,0
61933937,106808278,0
61933946,106808279,0
61934183,106808280,0
61934246,106808281,0
61934332,106808282,0
61934423,106808283,0
61934427,106808284,0
61934565,106808285,0
61934764,106808286,0
61934769,106808287,1
61935190,106808288,0
61935306,106808289,0
61935598,106808290,1
61935675,106808291,0
61935695,106808292,0
61935742,106808293,0
61935748,106808294,0
61935975,106808295,0
61936051,106808296,0
61936082,106808297,0
61936269,106808298,0
61936374,106808299,0
61936525,106808300,0
61936778,106808301,0
61936889,106808302,0
61936893,106808303,0
61936923,106808304,0
61936965,106808305,0
61937193,106808306,0
61937424,106808307,0
61937487,106808308,0
61937581,106808309,0
61937715,106808310,0
61937720,106808311,0
61937922,106808312,0
61937963,106808313,1
61937994,106808314,1
61938012,106808315,0
61938035,106808316,0
61938116,106808317,0
61938570,106808318,0
61938660,106808319,0
61938812,106808320,0
61938836,106808321,0
61938956,106808322,0
61939120,106808323,1
61939131,106808324,0
61939238,106808325,0
61939621,106808326,0
61939807,106808327,0
61940010,106808328,0
61940064,106808329,0
61940192,106808330,0
61940675,106808331,0
61940710,106808332,0
61940778,106808333,0
61940787,106808334,1
61941014,106808335,0
61941101,106808336,0
61941158,106808337,0
61941163,106808338,0
61941248,106808339,0
61941388,106808340,0
61941452,106808341,0
61941493,106808342,0
61941517,106808343,0
61955203,106808344,0
61955219,106808345,0
61955428,106808346,0
61955559,106808347,0
61955574,106808348,0
61955750,106808349,0
61955755,106808350,0
61955758,106808351,0
61955807,106808352,1
61955810,106808353,0
61955828,106808354,0
61955864,106808355,0
61955989,106808356,0
61956007,106808357,0
61956133,106808358,0
61956248,106808359,0
61956573,106808360,0
61956720,106808361,0
61957033,106808362,0
61957262,106808363,0
61957373,106808364,0
61957410,106808365,0
61957497,106808366,0
61957561,106808367,0
61957584,106808368,0
61957863,106808369,1
61957942,106808370,0
61957980,106808371,0
61958137,106808372,1
61958152,106808373,0
61958193,106808374,1
61958203,106808375,0
61958239,106808376,0
61958469,106808377,0
61958506,106808378,0
61958513,106808379,0
61958608,106808380,1
61958670,106808381,0
61958719,106808382,0
61958767,106808383,1
61958779,106808384,0
61958864,106808385,0
61958909,106808386,1
61958911,106808387,1
61958931,106808388,0
61958999,106808389,0
61959018,106808390,0
61959091,106808391,1
61959198,106808392,0
61959208,106808393,0
61959229,106808394,0
61959317,106808395,0
61959505,106808396,0
61959688,106808397,0
61959754,106808398,0
61959863,106808399,0
61959941,106808400,0
61960111,106808401,0
61960117,106808402,1
61960233,106808403,1
61960286,106808404,0
61960535,106808405,0
61960556,106808406,0
61960628,106808407,0
61960657,106808408,0
61960757,106808409,0
61960827,106808410,0
61960995,106808411,0
61961079,106808412,0
61961167,106808413,0
61961300,106808414,0
61961529,106808415,0
61961873,106808416,0
61961954,106808417,0
61962008,106808418,1
61962213,106808419,0
61962279,106808420,0
61962310,106808421,0
61962321,106808422,0
61962340,106808423,0
61962438,106808424,0
61962464,106808425,0
61962486,106808426,0
61962587,106808427,0
61962648,106808428,0
61962841,106808429,1
61962931,106808430,0
61963016,106808431,0
61963073,106808432,0
61963166,106808433,0
61963197,106808434,0
61963209,106808435,0
61963256,106808436,0
61963290,106808437,0
61963326,106808438,0
61963492,106808439,1
61963519,106808440,0
61963605,106808441,0
61963612,106808442,1
61963616,106808443,0
61963646,106808444,0
61963763,106808445,1
61964000,106808446,1
61964070,106808447,1
61964098,106808448,0
61964259,106808449,0
61964582,106808450,0
61964706,106808451,0
61964719,106808452,0
61964736,106808453,0
61964837,106808454,0
61964923,106808455,0
61964930,106808456,0
61965002,106808457,0
61965459,106808458,0
61965606,106808459,1
61965715,106808460,0
61965719,106808461,0
61965818,106808462,1
61966012,106808463,0
61966018,106808464,0
61966113,106808465,0
61966135,106808466,0
61966360,106808467,0
61966485,106808468,0
61966705,106808469,0
61966750,106808470,1
61966864,106808471,0
61967162,106808472,0
61967416,106808473,0
61968092,106808474,0
61968149,106808475,0
61968208,106808476,0
61968605,106808477,0
61968716,106808478,0
61968776,106808479,0
61968821,106808480,0
61969035,106808481,0
61969042,106808482,0
61969145,106808483,0
61969203,106808484,0
61969625,106808485,0
61969637,106808486,1
61969729,106808487,0
61969845,106808488,0
61970017,106808489,0
61970613,106808490,0
61970700,106808491,0
61970761,106808492,0
61970774,106808493,0
61971029,106808494,0
61971044,106808495,0
61971483,106808496,0
61971593,106808497,0
61971675,106808498,0
61971854,106808499,0
61971969,106808500,0
61972005,106808501,0
61972056,106808502,0
61972518,106808503,0
61972938,106808504,1
61973475,106808505,1
61973495,106808506,0
61973796,106808507,0
61973934,106808508,0
61974001,106808509,0
61974093,106808510,1
61974427,106808511,0
61975073,106808512,0
61975082,106808513,1
61975209,106808514,0
61975212,106808515,0
61975302,106808516,1
61975543,106808517,0
61975692,106808518,1
61975769,106808519,0
61975847,106808520,0
61975997,106808521,0
61976033,106808522,0
61976277,106808523,0
61976410,106808524,0
61976722,106808525,1
61976734,106808526,0
61976819,106808527,0
61976893,106808528,1
61976899,106808529,0
61977029,106808530,0
62014127,106808531,0
62014162,106808532,0
62014195,106808533,0
62014202,106808534,1
62014273,106808535,1
62014311,106808536,1
62014334,106808537,1
62014480,106808538,0
62014487,106808539,0
62014775,106808540,0
62015132,106808541,0
62015332,106808542,0
62015349,106808543,1
62015695,106808544,0
62015905,106808545,0
62015948,106808546,1
62015966,106808547,0
62016020,106808548,0
62016178,106808549,0
62016224,106808550,0
62016283,106808551,0
62016323,106808552,0
62016339,106808553,0
62016417,106808554,0
62016577,106808555,0
62016631,106808556,1
62016857,106808557,0
62016860,106808558,0
62016913,106808559,1
62016940,106808560,0
62017139,106808561,0
62017202,106808562,0
62017262,106808563,0
62017514,106808564,0
62017527,106808565,0
62017535,106808566,0
62018063,106808567,0
62018073,106808568,0
62018147,106808569,0
62018366,106808570,0
62018407,106808571,0
62018412,106808572,1
62018568,106808573,0
62018715,106808574,0
62018787,106808575,0
62018865,106808576,0
62018941,106808577,0
62019069,106808578,0
62019090,106808579,0
62019100,106808580,0
62019203,106808581,0
62019227,106808582,0
62019342,106808583,0
62019623,106808584,0
62019772,106808585,0
62019981,106808586,0
62019982,106808587,0
62020532,106808588,0
62020672,106808589,0
62020800,106808590,1
62021379,106808591,0
62021431,106808592,0
62021562,106808593,0
62021710,106808594,1
62021749,106808595,0
62022008,106808596,0
62022085,106808597,0
62022171,106808598,0
62022330,106808599,0
62022352,106808600,0
62022422,106808601,0
62022556,106808602,1
62022668,106808603,0
62022736,106808604,0
62022983,106808605,0
62022989,106808606,0
62023371,106808607,0
62023475,106808608,0
